Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Education_bachelors,Median_home_value,Year
01360,2899.0,47.6,83750.0,41106.0,188.0,6.4849948258020005,483.0,267000.0,2021
01364,7684.0,42.9,53039.0,28937.0,1223.0,15.916189484643414,726.0,173900.0,2021
01366,1141.0,51.9,77500.0,40275.0,49.0,4.294478527607362,198.0,310500.0,2021
01367,473.0,43.3,67500.0,32213.0,58.0,12.26215644820296,49.0,235300.0,2021
01368,1461.0,48.2,89417.0,36955.0,112.0,7.665982203969883,145.0,274700.0,2021
01370,3690.0,51.8,69643.0,38190.0,499.0,13.523035230352303,876.0,292800.0,2021
01373,5076.0,52.3,83826.0,54758.0,319.0,6.2844759653270295,839.0,345300.0,2021
01375,3667.0,34.5,58750.0,35832.0,498.0,13.580583583310608,619.0,340000.0,2021
01376,4968.0,48.0,50921.0,31982.0,473.0,9.520933977455716,557.0,211400.0,2021
01378,762.0,50.1,75179.0,38944.0,53.0,6.955380577427822,154.0,267000.0,2021
01379,819.0,51.2,60372.0,34196.0,118.0,14.407814407814408,167.0,223800.0,2021
01380,47.0,30.6,72500.0,26677.0,7.0,14.893617021276595,8.0,150000.0,2021
01420,41766.0,37.1,60390.0,30268.0,5838.0,13.977876741847435,4391.0,232200.0,2021
01430,6316.0,40.4,103762.0,43622.0,435.0,6.88727042431919,1027.0,292300.0,2021
01431,3189.0,50.8,95536.0,47086.0,102.0,3.1984948259642523,552.0,288400.0,2021
01432,7912.0,39.8,97097.0,51964.0,394.0,4.979777553083923,1560.0,335200.0,2021
01434,2245.0,45.2,140391.0,32985.0,116.0,5.167037861915367,420.0,347400.0,2021
01436,3673.0,32.6,75833.0,40916.0,207.0,5.635720119793085,401.0,275500.0,2021
01438,365.0,19.1,77381.0,32947.0,4.0,1.095890410958904,43.0,181100.0,2021
01440,21310.0,44.5,53400.0,30656.0,2812.0,13.19568277803848,2148.0,199600.0,2021
01450,11218.0,41.6,169643.0,65435.0,424.0,3.7796398645034768,2628.0,517600.0,2021
01451,5068.0,41.8,174444.0,73116.0,158.0,3.117600631412786,1403.0,623100.0,2021
01452,4338.0,42.6,105938.0,41663.0,246.0,5.670816044260028,669.0,295900.0,2021
01453,43478.0,41.6,69525.0,40192.0,3414.0,7.852247113482681,6324.0,275300.0,2021
01460,10063.0,41.7,140511.0,59179.0,627.0,6.230746298320581,2016.0,526600.0,2021
01462,11657.0,42.8,101540.0,45220.0,952.0,8.166766749592519,2135.0,344400.0,2021
01463,11707.0,42.8,111827.0,48393.0,714.0,6.098915178952764,1902.0,381200.0,2021
01464,7400.0,46.6,111875.0,40933.0,248.0,3.3513513513513513,1203.0,324000.0,2021
01468,4058.0,46.6,98925.0,46392.0,123.0,3.03104977821587,687.0,280900.0,2021
01469,7479.0,38.8,103984.0,44432.0,400.0,5.348308597406071,1450.0,318500.0,2021
01473,8148.0,47.4,107738.0,47496.0,184.0,2.258222876779578,1450.0,317200.0,2021
01474,1665.0,54.8,108068.0,48031.0,85.0,5.105105105105105,306.0,325400.0,2021
01475,10292.0,39.2,85000.0,34649.0,1162.0,11.290322580645162,1021.0,238500.0,2021
01501,16684.0,43.1,94267.0,44448.0,649.0,3.88995444737473,2992.0,295700.0,2021
